BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
CHL22_IS_220328_F_contig_3422.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_921.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_6597.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_71114.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_30203.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_17794.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
SJ_230730_S_NODE_2610_length_4879_cov_3.266556.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_22505.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_10664.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_77347.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_13596.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_154450.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_16979.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_89817.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_54043.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_52725.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_75191.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_40827.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_14704.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_931_length_58418_cov_2.238836.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_17400.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_67798.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_22441_length_2169_cov_0.557786.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_30212_length_4345_cov_1.028450.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_1766.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_44368.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_13298.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CH20_TP_200304_F_contig_274.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_31003.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.49,No (Directly observed)
CHL22_OA_220325_F_contig_113845.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_60505.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_30042.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_179074.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_117083.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2158832.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_39243.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_28986.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_93973.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_61503.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_21268.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_33740.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_3161.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_26967.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_2789.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_57125.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_57782.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_33.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_25127.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.48,No (Directly observed)
CR18_CH180410_S_contig_5193.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_1990.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.5,No (Directly observed)
FEN_PI_F_NODE_958_length_6407_cov_4.541877.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_4719.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_52609.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_2862.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_58827.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_14750.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_244.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_30643.region002.gbk_region_2,C843214,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_22214.region001.gbk_region_1,C843214,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_43123.region002.gbk_region_2,C843214,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_23327.region002.gbk_region_2,C843214,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_85939.region001.gbk_region_1,C843214,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_21763.region001.gbk_region_1,C843214,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_1197.region001.gbk_region_1,C843214,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_5606.region001.gbk_region_1,C843214,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_6324.region001.gbk_region_1,C843214,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_3515.region002.gbk_region_2,C843214,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_47482.region002.gbk_region_2,C843214,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1407163.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_45091.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_15121.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_S_contig_5574.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_53264.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_39091.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_48983.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_1412.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_75148.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_78334.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_5354.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_21396.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_131534.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_23833.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_19759.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_932.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_84484.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_45035.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_23665.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_11071.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_7770.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_82812.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_70381.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_10357.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_10105.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_21172.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_38877.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_60884.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2644842.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_6105.region001.gbk_region_1,C843207,BGC0002512.gbk_region_1,0.45,No (Directly observed)
CHL22_LC_220316_F_contig_30697.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_12942.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_RV170221_F_contig_4774.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_5439.region001.gbk_region_1,C843207,BGC0000379.gbk_region_1,0.48,No (Directly observed)
CHL22_LC_220316_F_contig_43853.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_82052.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_152406.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_81253.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_538.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_10949.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_18078.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_23361.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_32552.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_510724.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_21763.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_30359.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_31843.region001.gbk_region_1,C843207,BGC0001147.gbk_region_1,0.49,No (Directly observed)
CR17_CY170214_S_contig_5.region001.gbk_region_1,C843210,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_1274.region001.gbk_region_1,C843210,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_S_contig_95.region001.gbk_region_1,C843210,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_F_contig_2921.region001.gbk_region_1,C843210,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_4189.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_115637.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2011141.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_34294.region001.gbk_region_1,C843207,BGC0002535.gbk_region_1,0.46,No (Directly observed)
CR18_LW180405_F_contig_30.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_BS180407_F_contig_1223.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_965.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_6702.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_F_contig_343.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_34398.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_1520.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_11837.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_841.region001.gbk_region_1,C843207,BGC0002535.gbk_region_1,0.5,No (Directly observed)
CHL22_CU_220402_F_contig_63536.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_14419.region001.gbk_region_1,C843207,BGC0000450.gbk_region_1,0.49,No (Directly observed)
CR18_CW180415_F_contig_21.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_28209.region001.gbk_region_1,C843207,BGC0002535.gbk_region_1,0.46,No (Directly observed)
CHL22_CZ_220329_F_contig_38009.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_809.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_RV170221_F_contig_143.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_2690.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_11075.region001.gbk_region_1,C843207,BGC0002535.gbk_region_1,0.48,No (Directly observed)
CR17_BR170218_2_F_contig_2865.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_68766_length_2417_cov_0.756332.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_106037.region001.gbk_region_1,C843207,BGC0002535.gbk_region_1,0.49,No (Directly observed)
CHL22_CZ_220329_F_contig_2589.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_936.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_89.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_5059.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_1142.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_189.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_F_contig_14.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_417.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_2079.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_45065.region001.gbk_region_1,C843207,BGC0002535.gbk_region_1,0.45,No (Directly observed)
KJ_230721_F_NODE_27337_length_4670_cov_1.849439.region001.gbk_region_1,C843207,BGC0002535.gbk_region_1,0.48,No (Directly observed)
AEO22_TC_220902_F_contig_1033.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_89376.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_15497.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CZ180409_F_contig_730.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_3958.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_45549.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_41635.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_28076.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_F_contig_14325.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_14837.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_BS180407_F_contig_19931.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_122881.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_4289.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_29270.region001.gbk_region_1,C843207,BGC0000950.gbk_region_1,0.5,No (Directly observed)
CHL22_CC_220324_F_contig_26270.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_184969.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_137919.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_127749.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_76227.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_826_length_13524_cov_5.688406.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_21629.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_41341.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_23509_length_2374_cov_3.355757.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_6038.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_181357.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_18081.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_27042.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_30056.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
FEN_LS_F_NODE_6301_length_4474_cov_8.443992.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CH20_TP_200304_F_contig_332.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_142364.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_164940.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_13937.region001.gbk_region_1,C843207,BGC0002126.gbk_region_1,0.48,No (Directly observed)
AEO22_TC_220902_F_contig_12574.region001.gbk_region_1,C843207,BGC0002522.gbk_region_1,0.44,No (Directly observed)
CR17_S14_S_contig_4277.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_101743.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_114.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_F_contig_102.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_57.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_29702.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_RR180407_F_contig_8.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_32609.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_31074.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_8820.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_F_contig_9307.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_22849.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_41132.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_18127.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_1095.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_8259.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_14880.region001.gbk_region_1,C843207,BGC0002693.gbk_region_1,0.46,No (Directly observed)
HYD22_CB_221018_F_contig_5950.region001.gbk_region_1,C843207,BGC0000374.gbk_region_1,0.48,No (Directly observed)
CHL22_CU_220402_F_contig_98848.region001.gbk_region_1,C843207,BGC0000950.gbk_region_1,0.48,No (Directly observed)
CR17_SL170214_F_contig_18503.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_F_contig_17536.region001.gbk_region_1,C843207,BGC0002535.gbk_region_1,0.46,No (Directly observed)
CHL22_PJ_220330_F_contig_12567.region001.gbk_region_1,C843207,BGC0002535.gbk_region_1,0.44,No (Directly observed)
CR18_LH180406_F_contig_35647.region001.gbk_region_1,C843207,BGC0000950.gbk_region_1,0.46,No (Directly observed)
CHL22_IS_220328_F_contig_5447.region001.gbk_region_1,C843207,BGC0002535.gbk_region_1,0.44,No (Directly observed)
CR18_CV180410_S_contig_11295.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_18695.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_92792.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_5425.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_757362.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_35200.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_67582.region001.gbk_region_1,C843207,BGC0002379.gbk_region_1,0.43,No (Directly observed)
CHL22_EQ_220330_F_contig_52539.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_54904.region001.gbk_region_1,C843207,BGC0000950.gbk_region_1,0.46,No (Directly observed)
CHL22_OA_220325_F_contig_35512.region001.gbk_region_1,C843207,BGC0002379.gbk_region_1,0.5,No (Directly observed)
CHL22_CH_220319_F_contig_132956.region001.gbk_region_1,C843207,BGC0000950.gbk_region_1,0.48,No (Directly observed)
AEO22_GV_220827_F_contig_65568.region001.gbk_region_1,C843207,BGC0002367.gbk_region_1,0.47,No (Directly observed)
CR18_CH180410_F_contig_21294.region001.gbk_region_1,C843207,BGC0002379.gbk_region_1,0.49,No (Directly observed)
HYD22_FC_221023_F_contig_13960.region001.gbk_region_1,C843210,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_43699.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_25938.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_61664.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_357952.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_82957.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_162520.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_F_contig_25757.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_81347.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_46512.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_31918.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_39991.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_13583.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_120017.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_43504.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_94499.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_313039.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_1344.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_80013.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_687824.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_92251.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_81681.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_13476.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_28695.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_65265.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_6290.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_3443.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_38103.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_105132.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
