BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
CHL22_CH_220319_F_contig_106733.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_614.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_1102.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_SI_1_NODE_644_length_11358_cov_5.142705.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_2273.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_1221.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_9415.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_4760.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_S_contig_56.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_GA_190226_S_contig_316.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_F_contig_1098.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_S_contig_2197.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_S_contig_507.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_46713.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_16582.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.39,No (Directly observed)
EPR_alvinella_k141_401066.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_35322_length_2291_cov_0.694547.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_15717_length_2861_cov_0.604243.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
ISL21_HV2_210602_S_contig_1921.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_1564.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_18463.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_145706.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
HYD22_FR_221020_F_contig_18848.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1345230.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_445906.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_416289.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1979139.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_3180526.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_605108.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_282847.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_FR_221020_F_contig_14916.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_20796.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_923630.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_881297.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_33564.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_26225.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_CV88_k141_134900.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_55789.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_39545.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1344106.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_99845.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_158197.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2659379.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_308429.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_13705.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_17556.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_37644.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_71287.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_1118.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_S_contig_27830.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_13196.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CH20_TF_200303_F_contig_208.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_37317_length_2288_cov_2.190652.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_135461.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_S_contig_4804.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_388478.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_26392.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_37586.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_242.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_32.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_F_contig_99.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_192677.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_F_contig_12278.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_30369.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_56890.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_82681_length_2121_cov_0.860582.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_15341.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_PX180416_S_contig_24112.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_57693.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_26284.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_42266.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_17810.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_31466.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_32011.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_TA_221020_F_contig_240.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_69038.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_21272.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_114144.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_603221.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_9215.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_136172.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_19695.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_327341.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR19_GU_190718_F_contig_4387.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_80950.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_38671_length_2164_cov_11.530191.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2497338.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_99921.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_58377.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_44568.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR19_RCB_190612_F_contig_6004.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_588536.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_24695.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_38793.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_53302.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_CF_220902_F_contig_2060.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR19_SG_190719_S_contig_3756.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_26893.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_JR_220403_F_contig_511.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_4931.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_26637.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_133801.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_BA_S_NODE_5149_length_3792_cov_4.650522.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_44833.region001.gbk_region_1,C9502749,BGC0000665.gbk_region_1,0.31,No (Directly observed)
CHL22_CC_220324_F_contig_17029.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_46426.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_67776.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_2084_length_22395_cov_9.873541.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_28939.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_15730.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_9339.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_5737.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_14357.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_4614.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_28067.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_ET_220322_F_contig_9247.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_18793.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_1289_length_18267_cov_2.435888.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SF_221019_F_contig_6834.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_8125.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_338527.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_1581.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_3033_length_10134_cov_4.357150.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_8063.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_AC_190614_S_contig_803.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_S_contig_14556.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_262.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_6531.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_5735.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_30538.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_12030.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_AV_220320_F_contig_238.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_10332.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_26262.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_32257_length_2589_cov_0.926076.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_21321.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_9197.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_29825.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_20481.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_32570.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_19101.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_121903.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_85703.region001.gbk_region_1,C9502750,BGC0002309.gbk_region_1,0.47,No (Directly observed)
CHL22_CZ_220329_F_contig_18938.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR19_SL_190717_S_contig_952.region001.gbk_region_1,C9502750,BGC0000677.gbk_region_1,0.49,No (Directly observed)
CHL22_CU_220402_F_contig_48446.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_1999.region001.gbk_region_1,C9502750,BGC0002309.gbk_region_1,0.46,No (Directly observed)
CHL22_LC_220316_F_contig_50029.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_143054.region001.gbk_region_1,C9502750,BGC0000677.gbk_region_1,0.39,No (Directly observed)
CR18_CL180409_F_contig_7776.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_37663.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_145768.region001.gbk_region_1,C9502750,BGC0002309.gbk_region_1,0.49,No (Directly observed)
TR_230731_F_NODE_24876_length_2883_cov_0.599419.region001.gbk_region_1,C9502750,BGC0002309.gbk_region_1,0.46,No (Directly observed)
CHL22_LC_220316_F_contig_42835.region001.gbk_region_1,C9502750,BGC0000677.gbk_region_1,0.5,No (Directly observed)
CHL22_LC_220316_F_contig_37238.region001.gbk_region_1,C9502750,BGC0000677.gbk_region_1,0.44,No (Directly observed)
HYD22_TA_221020_F_contig_18719.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_8921.region001.gbk_region_1,C9502750,BGC0000677.gbk_region_1,0.47,No (Directly observed)
CHL22_LC_220316_F_contig_153113.region001.gbk_region_1,C9502750,BGC0002309.gbk_region_1,0.41,No (Directly observed)
CHL22_CZ_220329_F_contig_53858.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_61931.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_53707.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_127196.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_78258.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_27509_length_4647_cov_1.006637.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_16687.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_30923.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_35571.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_F_contig_127.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_9822.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_139223.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_25438.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_3069_length_5127_cov_3.862574.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_6606.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_40597.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_15222.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_20899.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_LR_190628_S_contig_3089.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_34510.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_278.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_4258.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_F_contig_1450.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_54696.region001.gbk_region_1,C9502757,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_3664.region001.gbk_region_1,C9502757,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_85137.region001.gbk_region_1,C9502757,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_578.region001.gbk_region_1,C9502757,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_20078.region001.gbk_region_1,C9502757,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_129406.region001.gbk_region_1,C9502757,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_14256.region001.gbk_region_1,C9502757,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_116687.region001.gbk_region_1,C9502757,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_S_contig_660.region001.gbk_region_1,C9502749,BGC0000646.gbk_region_1,0.49,No (Directly observed)
TR_230731_F_NODE_2075_length_17332_cov_61.071723.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_40239.region001.gbk_region_1,C9502749,BGC0000663.gbk_region_1,0.49,No (Directly observed)
CR18_RC180404_S_contig_5723.region001.gbk_region_1,C9502749,BGC0000646.gbk_region_1,0.5,No (Directly observed)
CHL22_SR_220328_F_contig_2486.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_734_length_25596_cov_2.518866.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_28733.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_8634_length_4871_cov_3.430025.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_6727.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_S_contig_2366.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.5,No (Directly observed)
CR17_PL170224_S_contig_1102.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.5,No (Directly observed)
CHL22_PJ_220330_F_contig_20969.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_1637.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_3363.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.48,No (Directly observed)
CR17_BR170218_1_S_contig_51.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_878.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
CR17_SL170214_S_contig_1991.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_1113.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_S_contig_3546.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.5,No (Directly observed)
CR17_FA170219_1_S_contig_6513.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_535_length_18484_cov_10.843755.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_2030.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
CR18_RC180404_S_contig_14339.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
CR17_SL170214_F_contig_635.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_4638.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
NR_230731_F_NODE_13_length_201877_cov_6.230473.region002.gbk_region_2,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
HYD22_SC_221020_F_contig_655.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_3131.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_9.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_80.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_6314.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_2536.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_64849.region001.gbk_region_1,C9502750,BGC0000648.gbk_region_1,0.41,No (Directly observed)
CR17_RS170216_S_contig_167.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_558.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.48,No (Directly observed)
SJ_230730_S_NODE_570_length_15652_cov_5.385811.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_8456.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_49202.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
SJ_230730_S_NODE_763_length_12688_cov_4.218301.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_1293.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_7514_length_7341_cov_30.589132.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_5558.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.48,No (Directly observed)
CHL22_GB_220322_F_contig_33047.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_58076.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_S_contig_317.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_F_contig_29.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_4310.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_S_contig_125.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
CR17_FA170219_1_S_contig_4800.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.48,No (Directly observed)
CHL22_GB_220322_F_contig_38747.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.48,No (Directly observed)
CR17_BR170218_1_F_contig_436.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.5,No (Directly observed)
CR17_QH170213_1_S_contig_507.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
HYD22_SC_221020_F_contig_13419.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_939_length_35788_cov_209.086173.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_1617.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_S_contig_34.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_12896_length_4851_cov_2.065622.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_42492.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_12816.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
