BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
KJ_230721_F_NODE_77969_length_2210_cov_1.643303.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_14663.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_45386.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_61254.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_8697.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_781.region003.gbk_region_3,C4401117,None,0.51,Yes (No MIBiG connection)
CR19_BR1_190716_S_contig_6422.region001.gbk_region_1,C4401115,BGC0003004.gbk_region_1,0.5,No (Directly observed)
CHL22_GB_220322_F_contig_35973.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_93681.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_2440.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_52712.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_3913.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_41403.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_84568.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_67705.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_38322.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_27648.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_6850.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_20937.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_49803.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_13049.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_79174.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_44966.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_53680.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR18_PX180416_S_contig_32444.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_812549.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_F_contig_2003.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_61398.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_F_contig_6017.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_5808.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_8950.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_9167.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_18181.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_28019.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR18_LW180405_S_contig_3380.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_49285.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR18_LW180405_F_contig_1580.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_1801.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_F_contig_3769.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1081165.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1451239.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_12036.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_40246.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_32997.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2981167.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_41648.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_14136_length_5246_cov_1.310803.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_32409.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_47739.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_38290.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_24197.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_36859.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_21034.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_40660.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_2618.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_140230.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_13866.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_41135.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CH20_AU_200310_F_contig_57.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_17100.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_21354.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
ARG19_PM_190223_S_contig_3030.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_11550.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
FEN_VR_S_NODE_6630_length_2447_cov_4.731605.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_18610.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_F_contig_1246.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_32507.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_30981.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_23014.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_41840.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_456.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_182265.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_71760.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_51806.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_94459.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_44574.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_40425.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_RR180407_F_contig_23704.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_57640.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_14359.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_4882.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_47640.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_18797.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_28154.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_58342.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_34599.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_86150.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_70572.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_149826.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_S_contig_3462.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_28451.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_74418_length_2286_cov_0.578972.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
ARG19_PG_190225_S_contig_3060.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_43159.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
ARG19_GF1_190226_S_contig_3060.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_7042.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_15661.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_92801.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_14980.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_5197.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_F_contig_4507.region001.gbk_region_1,C4401117,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_F_contig_15156.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_DS_F_contig_3213.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_9508.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_86578.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_94690.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_15056.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_18004.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
FEN_SP_F_NODE_23_length_80183_cov_28.397863.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
FEN_SP_S_NODE_59_length_70925_cov_221.954381.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_19122.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_6008_length_14561_cov_19.722392.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_3040.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
AEO22_FV_220827_F_contig_2165.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_27049.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_F_contig_4418.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_16640.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
ARG19_PG_190225_F_contig_2428.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
CR18_RR180407_F_contig_29960.region001.gbk_region_1,C4401116,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_3038708.region001.gbk_region_1,C4401115,BGC0002074.gbk_region_1,0.48,No (Directly observed)
CR17_CY170214_F_contig_4309.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_F_contig_35.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_1794.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_3781.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_10794.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_407422.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_4555.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_PX180416_S_contig_80.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2598969.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_77708.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_F_contig_1654.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_40646.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_299.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_71071.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_2_S_contig_2481.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1838837.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_2_S_contig_578.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1730991.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1434596.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_574.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1108682.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_997761.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_12418.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_F_contig_15.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_3759_length_20998_cov_1.827081.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_F_contig_6823.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_395029.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_4.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1413345.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_594.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_7777.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_11494.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_S_contig_1750.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_5798.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_47233.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_JR_220403_F_contig_445.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_10927.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_23506.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_39488_length_3589_cov_3.897458.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_BP2_220829_F_contig_1007.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_BC180410_contig_41.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_17485.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_206.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_5108.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_15530.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_22372.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR19_BR1_190716_S_contig_2855.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
ARG19_VV_190228_F_contig_31.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_S_contig_5616.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_29653.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_53_length_124419_cov_18.849138.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_398.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR19_LR_190628_S_contig_28.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_5717_length_7459_cov_1.940671.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_10009.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_52.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_23735.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_5613.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
EPR_CV88_k141_283387.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_524509.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_S_contig_3488.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_67384.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_F_contig_900.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_139723.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_642.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_23892.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
EPR_CV88_k141_292976.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_7132.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_18830.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_4011.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_1110.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_4038.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_140.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_7664_length_6172_cov_7.248801.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_35755.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
ARG19_PP_190301_S_contig_4786.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_15012.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
FEN_SP_S_NODE_517_length_25065_cov_8.645862.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_43178.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
EPR_CV74_k141_48862.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_2320_length_12398_cov_1.811099.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_48342.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_F_contig_471.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_6854.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_4967_length_9857_cov_4.927852.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
EPR_mussel_k141_355362.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_F_contig_2.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_F_contig_14595.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_F_contig_363.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1896300.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_33198.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_303049.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_405644.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_341.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_845.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_76346.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1468099.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_37387.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_2893.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_8225_length_6872_cov_8.153744.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_3914.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_F_contig_1487.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_403.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_177107.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_4992.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_F_contig_2845.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_30352.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_42.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_F_contig_1331.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_S_contig_12010.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_F_contig_52.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_107641.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
ARG19_PP_190301_S_contig_3128.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
FEN_CG_S_NODE_1456_length_3975_cov_4.092857.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_BP2_220829_F_contig_449.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_F_contig_1533.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_219.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_4506.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_38154.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_21971.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_22787.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_139353.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_1503.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_S_contig_1.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1074103.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_12711.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
FEN_LS_F_NODE_12143_length_2873_cov_4.021292.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_F_contig_4522.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_PL170224_S_contig_889.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_2598.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_65213.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_304.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CR17_PL170224_S_contig_5083.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_31602.region001.gbk_region_1,C4401115,None,0.51,Yes (No MIBiG connection)
